Mod:Item:MetaData, Localized Name
isorropia:jelly:0, Tenebrae Jelly
isorropia:jelly:0, Alienis Jelly
isorropia:jelly:0, Volatus Jelly
isorropia:jelly:0, Herba Jelly
isorropia:jelly:0, Instrumentum Jelly
isorropia:jelly:0, Fabrico Jelly
isorropia:jelly:0, Machina Jelly
isorropia:jelly:0, Vinculum Jelly
isorropia:jelly:0, Spiritus Jelly
isorropia:jelly:0, Cognitio Jelly
isorropia:jelly:0, Sensus Jelly
isorropia:jelly:0, Aversio Jelly
isorropia:jelly:0, Praemunio Jelly
isorropia:jelly:0, Desiderium Jelly
isorropia:jelly:0, Exanimis Jelly
isorropia:jelly:0, Bestia Jelly
isorropia:jelly:0, Humanus Jelly
isorropia:jelly:0, Fames Jelly
isorropia:jelly:0, Corpus Jelly
isorropia:jelly:0, Invidia Jelly
isorropia:jelly:0, Gula Jelly
isorropia:jelly:0, Luxuria Jelly
isorropia:jelly:0, Infernus Jelly
isorropia:jelly:0, Superbia Jelly
isorropia:jelly:0, Desidia Jelly
isorropia:jelly:0, Ira Jelly
isorropia:jelly:0, Terminus Jelly
isorropia:jelly:0, Fluctus Jelly
isorropia:jelly:0, Sonus Jelly
isorropia:jelly:0, Exitium Jelly
isorropia:jelly:0, Caeles Jelly
isorropia:jelly:0, Draco Jelly
isorropia:jelly:0, Infernum Jelly
isorropia:jelly:0, Ventus Jelly
isorropia:jelly:0, Visum Jelly
isorropia:jelly:0, Imperium Jelly
isorropia:jelly:0, Spatio Jelly
isorropia:jelly:0, Tempus Jelly
isorropia:jelly:0, Tinctura Jelly
isorropia:chocolate_milk_bucket, Chocolate Bucket
isorropia:chocolate_cream, Chocolate Icecream
isorropia:curative_vat, tile.isorropia.curative_vat.name
isorropia:vat_interior, tile.isorropia.vat_interior.name
isorropia:jar_soul, tile.isorropia.jar_soul.name
isorropia:chocolate, Chocolate
isorropia:modified_matrix, Modified Matrix
metalchests:metal_chest:0, Copper Chest
metalchests:metal_chest:1, Iron Chest
metalchests:metal_chest:2, Silver Chest
metalchests:metal_chest:3, Gold Chest
metalchests:chest_upgrade:0, Wood to Iron Chest Upgrade
metalchests:chest_upgrade:1, Wood to Gold Chest Upgrade
metalchests:chest_upgrade:2, Wood to Diamond Chest Upgrade
metalchests:chest_upgrade:3, Wood to Obsidian Chest Upgrade
metalchests:chest_upgrade:4, Iron to Gold Chest Upgrade
metalchests:chest_upgrade:5, Iron to Diamond Chest Upgrade
metalchests:chest_upgrade:6, Iron to Obsidian Chest Upgrade
metalchests:chest_upgrade:7, Gold to Diamond Chest Upgrade
metalchests:chest_upgrade:8, Gold to Obsidian Chest Upgrade
metalchests:chest_upgrade:9, Diamond to Obsidian Chest Upgrade
metalchests:metal_hungry_chest:0, Copper Hungry Chest
metalchests:metal_hungry_chest:1, Iron Hungry Chest
metalchests:metal_hungry_chest:2, Silver Hungry Chest
metalchests:metal_hungry_chest:3, Gold Hungry Chest
metalchests:hungry_chest_upgrade:0, Wood to Iron Hungry Chest Upgrade
metalchests:hungry_chest_upgrade:1, Wood to Gold Hungry Chest Upgrade
metalchests:hungry_chest_upgrade:2, Wood to Diamond Hungry Chest Upgrade
metalchests:hungry_chest_upgrade:3, Wood to Obsidian Hungry Chest Upgrade
metalchests:hungry_chest_upgrade:4, Iron to Gold Hungry Chest Upgrade
metalchests:hungry_chest_upgrade:5, Iron to Diamond Hungry Chest Upgrade
metalchests:hungry_chest_upgrade:6, Iron to Obsidian Hungry Chest Upgrade
metalchests:hungry_chest_upgrade:7, Gold to Diamond Hungry Chest Upgrade
metalchests:hungry_chest_upgrade:8, Gold to Obsidian Hungry Chest Upgrade
metalchests:hungry_chest_upgrade:9, Diamond to Obsidian Hungry Chest Upgrade
moreobservers:discerner, 精密侦测器
moreobservers:toggle_observer, 闸式侦测器
moreobservers:mobserver, 实体侦测器
moreobservers:surveyor, 监视器
planarartifice:alkimium_block, 炼化块
planarartifice:bismuth_block, 铋块
planarartifice:alchemical_alkimium_construct, 炼化炼金构材
planarartifice:alkimium_smeltery, 炼化源质冶炼厂
planarartifice:alkimium_smeltery_thaumium, 炼化神秘冶炼厂
planarartifice:alkimium_smeltery_void, 炼化虚空金属冶炼厂
planarartifice:alkimium_centrifuge, Alkimium Essentia Centrifuge
planarartifice:smelter_aux, 附属粘浆泵
planarartifice:smelter_vent, 辅助排放口
planarartifice:teleporter, 镜面传送石
planarartifice:teleporter_matrix, 镜面矩阵
planarartifice:teleporter_placeholder, tile.teleporter_placeholder.name
planarartifice:flux_scrubber, 咒波净化器
planarartifice:glass_rainbow, Tinctura Infused Glass
planarartifice:glass_pane_rainbow, Tinctura Infused Glass Pane
planarartifice:glass_panel, Glass Panel
planarartifice:glass_panel_rainbow, Tinctura Infused Glass Panel
planarartifice:glass_clear, Clear Glass
planarartifice:glass_clear_rainbow, Tinctura Infused Clear Glass
planarartifice:glass_pane_clear, Clear Glass Pane
planarartifice:glass_pane_clear_rainbow, Tinctura Infused Clear Glass Pane
planarartifice:glass_panel_clear, Clear Glass Panel
planarartifice:glass_panel_clear_rainbow, Tinctura Infused Clear Glass Panel
planarartifice:glass_scratched, Scratched Glass
planarartifice:glass_scratched_rainbow, Tinctura Infused Scratched Glass
planarartifice:glass_pane_scratched, Scratched Glass Pane
planarartifice:glass_pane_scratched_rainbow, Tinctura Infused Scratched Glass Pane
planarartifice:glass_panel_scratched, Scratched Glass Panel
planarartifice:glass_panel_scratched_rainbow, Tinctura Infused Scratched Glass Panel
planarartifice:glass_crystal, Crystal Glass
planarartifice:glass_crystal_rainbow, Tinctura Infused Crystal Glass
planarartifice:glass_pane_crystal, Crystal Glass Pane
planarartifice:glass_pane_crystal_rainbow, Tinctura Infused Crystal Glass Pane
planarartifice:glass_panel_crystal, Crystal Glass Panel
planarartifice:glass_panel_crystal_rainbow, Tinctura Infused Crystal Glass Panel
planarartifice:glass_bright, Glass of Illumination
planarartifice:glass_bright_rainbow, Tinctura Infused Glass of Illumination
planarartifice:glass_pane_bright, Glass Pane of Illumination
planarartifice:glass_pane_bright_rainbow, Tinctura Infused Glass Pane of Illumination
planarartifice:glass_panel_bright, Glass Panel of Illumination
planarartifice:glass_panel_bright_rainbow, Tinctura Infused Glass Panel of Illumination
planarartifice:glass_dim, Glass of Dawn
planarartifice:glass_dim_rainbow, Tinctura Infused Glass of Dawn
planarartifice:glass_pane_dim, Glass Pane of Dawn
planarartifice:glass_pane_dim_rainbow, Tinctura Infused Glass Pane of Dawn
planarartifice:glass_panel_dim, Glass Panel of Dawn
planarartifice:glass_panel_dim_rainbow, Tinctura Infused Glass Panel of Dawn
planarartifice:glass_dark, Glass of Darkness
planarartifice:glass_dark_rainbow, Tinctura Infused Glass of Darkness
planarartifice:glass_pane_dark, Glass Pane of Darkness
planarartifice:glass_pane_dark_rainbow, Tinctura Infused Glass Pane of Darkness
planarartifice:glass_panel_dark, Glass Panel of Darkness
planarartifice:glass_panel_dark_rainbow, Tinctura Infused Glass Panel of Darkness
planarartifice:glass_ghostly, Ghostly Glass
planarartifice:glass_ghostly_rainbow, Tinctura Infused Ghostly Glass
planarartifice:glass_pane_ghostly, Ghostly Glass Pane
planarartifice:glass_pane_ghostly_rainbow, Tinctura Infused Ghostly Glass Pane
planarartifice:glass_panel_ghostly, Ghostly Glass Panel
planarartifice:glass_panel_ghostly_rainbow, Tinctura Infused Ghostly Glass Panel
planarartifice:glass_ethereal, Ethereal Glass
planarartifice:glass_ethereal_rainbow, Tinctura Infused Ethereal Glass
planarartifice:glass_pane_ethereal, Ethereal Glass Pane
planarartifice:glass_pane_ethereal_rainbow, Tinctura Infused Ethereal Glass Pane
planarartifice:glass_panel_ethereal, Ethereal Glass Panel
planarartifice:glass_panel_ethereal_rainbow, Tinctura Infused Ethereal Glass Panel
planarartifice:glass_foreboding, Foreboding Glass
planarartifice:glass_foreboding_rainbow, Tinctura Infused Foreboding Glass
planarartifice:glass_pane_foreboding, Foreboding Glass Pane
planarartifice:glass_pane_foreboding_rainbow, Tinctura Infused Foreboding Glass Pane
planarartifice:glass_panel_foreboding, Foreboding Glass Panel
planarartifice:glass_panel_foreboding_rainbow, Tinctura Infused Foreboding Glass Panel
planarartifice:glass_strong, Strong Glass
planarartifice:glass_strong_rainbow, Tinctura Infused Strong Glass
planarartifice:glass_pane_strong, Strong Glass Pane
planarartifice:glass_pane_strong_rainbow, Tinctura Infused Strong Glass Pane
planarartifice:glass_panel_strong, Strong Glass Panel
planarartifice:glass_panel_strong_rainbow, Tinctura Infused Strong Glass Panel
planarartifice:glass_redstone, Redstone Glass
planarartifice:glass_redstone_directional, Directional Redstone Glass
planarartifice:alkimium_smeltery_mithrillium, Alkimium Mithrillium Smeltery
planarartifice:alkimium_smeltery_adaminite, Alkimium Adaminite Smeltery
planarartifice:alkimium_smeltery_mithminite, Alkimium Mithminite Smeltery
planarartifice:starving_chest:0, Starving Chest
planarartifice:starving_chest:1, Starving Chest
planarartifice:starving_chest:2, Starving Chest
planarartifice:starving_chest:3, Starving Chest
planarartifice:stained_glass_panel:0, White Stained Glass Panel
planarartifice:stained_glass_panel:1, Orange Stained Glass Panel
planarartifice:stained_glass_panel:2, Magenta Stained Glass Panel
planarartifice:stained_glass_panel:3, Light Blue Stained Glass Panel
planarartifice:stained_glass_panel:4, Yellow Stained Glass Panel
planarartifice:stained_glass_panel:5, Lime Stained Glass Panel
planarartifice:stained_glass_panel:6, Pink Stained Glass Panel
planarartifice:stained_glass_panel:7, Gray Stained Glass Panel
planarartifice:stained_glass_panel:8, tile.stained_glass_panel.silver.name
planarartifice:stained_glass_panel:9, Cyan Stained Glass Panel
planarartifice:stained_glass_panel:10, Purple Stained Glass Panel
planarartifice:stained_glass_panel:11, Blue Stained Glass Panel
planarartifice:stained_glass_panel:12, Brown Stained Glass Panel
planarartifice:stained_glass_panel:13, Green Stained Glass Panel
planarartifice:stained_glass_panel:14, Red Stained Glass Panel
planarartifice:stained_glass_panel:15, Black Stained Glass Panel
planarartifice:stained_glass_clear:0, White Stained Clear Glass
planarartifice:stained_glass_clear:1, Orange Stained Clear Glass
planarartifice:stained_glass_clear:2, Magenta Stained Clear Glass
planarartifice:stained_glass_clear:3, Light Blue Stained Clear Glass
planarartifice:stained_glass_clear:4, Yellow Stained Clear Glass
planarartifice:stained_glass_clear:5, Lime Stained Clear Glass
planarartifice:stained_glass_clear:6, Pink Stained Clear Glass
planarartifice:stained_glass_clear:7, Gray Stained Clear Glass
planarartifice:stained_glass_clear:8, tile.stained_glass_clear.silver.name
planarartifice:stained_glass_clear:9, Cyan Stained Clear Glass
planarartifice:stained_glass_clear:10, Purple Stained Clear Glass
planarartifice:stained_glass_clear:11, Blue Stained Clear Glass
planarartifice:stained_glass_clear:12, Brown Stained Clear Glass
planarartifice:stained_glass_clear:13, Green Stained Clear Glass
planarartifice:stained_glass_clear:14, Red Stained Clear Glass
planarartifice:stained_glass_clear:15, Black Stained Clear Glass
planarartifice:stained_glass_pane_clear:0, White Stained Clear Glass Pane
planarartifice:stained_glass_pane_clear:1, Orange Stained Clear Glass Pane
planarartifice:stained_glass_pane_clear:2, Magenta Stained Clear Glass Pane
planarartifice:stained_glass_pane_clear:3, Light Blue Stained Clear Glass Pane
planarartifice:stained_glass_pane_clear:4, Yellow Stained Clear Glass Pane
planarartifice:stained_glass_pane_clear:5, Lime Stained Clear Glass Pane
planarartifice:stained_glass_pane_clear:6, Pink Stained Clear Glass Pane
planarartifice:stained_glass_pane_clear:7, Gray Stained Clear Glass Pane
planarartifice:stained_glass_pane_clear:8, tile.stained_glass_pane_clear.silver.name
planarartifice:stained_glass_pane_clear:9, Cyan Stained Clear Glass Pane
planarartifice:stained_glass_pane_clear:10, Purple Stained Clear Glass Pane
planarartifice:stained_glass_pane_clear:11, Blue Stained Clear Glass Pane
planarartifice:stained_glass_pane_clear:12, Brown Stained Clear Glass Pane
planarartifice:stained_glass_pane_clear:13, Green Stained Clear Glass Pane
planarartifice:stained_glass_pane_clear:14, Red Stained Clear Glass Pane
planarartifice:stained_glass_pane_clear:15, Black Stained Clear Glass Pane
planarartifice:stained_glass_panel_clear:0, White Stained Clear Glass Panel
planarartifice:stained_glass_panel_clear:1, Orange Stained Clear Glass Panel
planarartifice:stained_glass_panel_clear:2, Magenta Stained Clear Glass Panel
planarartifice:stained_glass_panel_clear:3, Light Blue Stained Clear Glass Panel
planarartifice:stained_glass_panel_clear:4, Yellow Stained Clear Glass Panel
planarartifice:stained_glass_panel_clear:5, Lime Stained Clear Glass Panel
planarartifice:stained_glass_panel_clear:6, Pink Stained Clear Glass Panel
planarartifice:stained_glass_panel_clear:7, Gray Stained Clear Glass Panel
planarartifice:stained_glass_panel_clear:8, tile.stained_glass_panel_clear.silver.name
planarartifice:stained_glass_panel_clear:9, Cyan Stained Clear Glass Panel
planarartifice:stained_glass_panel_clear:10, Purple Stained Clear Glass Panel
planarartifice:stained_glass_panel_clear:11, Blue Stained Clear Glass Panel
planarartifice:stained_glass_panel_clear:12, Brown Stained Clear Glass Panel
planarartifice:stained_glass_panel_clear:13, Green Stained Clear Glass Panel
planarartifice:stained_glass_panel_clear:14, Red Stained Clear Glass Panel
planarartifice:stained_glass_panel_clear:15, Black Stained Clear Glass Panel
planarartifice:stained_glass_scratched:0, White Stained Scratched Glass
planarartifice:stained_glass_scratched:1, Orange Stained Scratched Glass
planarartifice:stained_glass_scratched:2, Magenta Stained Scratched Glass
planarartifice:stained_glass_scratched:3, Light Blue Stained Scratched Glass
planarartifice:stained_glass_scratched:4, Yellow Stained Scratched Glass
planarartifice:stained_glass_scratched:5, Lime Stained Scratched Glass
planarartifice:stained_glass_scratched:6, Pink Stained Scratched Glass
planarartifice:stained_glass_scratched:7, Gray Stained Scratched Glass
planarartifice:stained_glass_scratched:8, tile.stained_glass_scratched.silver.name
planarartifice:stained_glass_scratched:9, Cyan Stained Scratched Glass
planarartifice:stained_glass_scratched:10, Purple Stained Scratched Glass
planarartifice:stained_glass_scratched:11, Blue Stained Scratched Glass
planarartifice:stained_glass_scratched:12, Brown Stained Scratched Glass
planarartifice:stained_glass_scratched:13, Green Stained Scratched Glass
planarartifice:stained_glass_scratched:14, Red Stained Scratched Glass
planarartifice:stained_glass_scratched:15, Black Stained Scratched Glass
planarartifice:stained_glass_pane_scratched:0, White Stained Scratched Glass Pane
planarartifice:stained_glass_pane_scratched:1, Orange Stained Scratched Glass Pane
planarartifice:stained_glass_pane_scratched:2, Magenta Stained Scratched Glass Pane
planarartifice:stained_glass_pane_scratched:3, Light Blue Stained Scratched Glass Pane
planarartifice:stained_glass_pane_scratched:4, Yellow Stained Scratched Glass Pane
planarartifice:stained_glass_pane_scratched:5, Lime Stained Scratched Glass Pane
planarartifice:stained_glass_pane_scratched:6, Pink Stained Scratched Glass Pane
planarartifice:stained_glass_pane_scratched:7, Gray Stained Scratched Glass Pane
planarartifice:stained_glass_pane_scratched:8, tile.stained_glass_pane_scratched.silver.name
planarartifice:stained_glass_pane_scratched:9, Cyan Stained Scratched Glass Pane
planarartifice:stained_glass_pane_scratched:10, Purple Stained Scratched Glass Pane
planarartifice:stained_glass_pane_scratched:11, Blue Stained Scratched Glass Pane
planarartifice:stained_glass_pane_scratched:12, Brown Stained Scratched Glass Pane
planarartifice:stained_glass_pane_scratched:13, Green Stained Scratched Glass Pane
planarartifice:stained_glass_pane_scratched:14, Red Stained Scratched Glass Pane
planarartifice:stained_glass_pane_scratched:15, Black Stained Scratched Glass Pane
planarartifice:stained_glass_panel_scratched:0, White Stained Scratched Glass Panel
planarartifice:stained_glass_panel_scratched:1, Orange Stained Scratched Glass Panel
planarartifice:stained_glass_panel_scratched:2, Magenta Stained Scratched Glass Panel
planarartifice:stained_glass_panel_scratched:3, Light Blue Stained Scratched Glass Panel
planarartifice:stained_glass_panel_scratched:4, Yellow Stained Scratched Glass Panel
planarartifice:stained_glass_panel_scratched:5, Lime Stained Scratched Glass Panel
planarartifice:stained_glass_panel_scratched:6, Pink Stained Scratched Glass Panel
planarartifice:stained_glass_panel_scratched:7, Gray Stained Scratched Glass Panel
planarartifice:stained_glass_panel_scratched:8, tile.stained_glass_panel_scratched.silver.name
planarartifice:stained_glass_panel_scratched:9, Cyan Stained Scratched Glass Panel
planarartifice:stained_glass_panel_scratched:10, Purple Stained Scratched Glass Panel
planarartifice:stained_glass_panel_scratched:11, Blue Stained Scratched Glass Panel
planarartifice:stained_glass_panel_scratched:12, Brown Stained Scratched Glass Panel
planarartifice:stained_glass_panel_scratched:13, Green Stained Scratched Glass Panel
planarartifice:stained_glass_panel_scratched:14, Red Stained Scratched Glass Panel
planarartifice:stained_glass_panel_scratched:15, Black Stained Scratched Glass Panel
planarartifice:stained_glass_crystal:0, White Stained Crystal Glass
planarartifice:stained_glass_crystal:1, Orange Stained Crystal Glass
planarartifice:stained_glass_crystal:2, Magenta Stained Crystal Glass
planarartifice:stained_glass_crystal:3, Light Blue Stained Crystal Glass
planarartifice:stained_glass_crystal:4, Yellow Stained Crystal Glass
planarartifice:stained_glass_crystal:5, Lime Stained Crystal Glass
planarartifice:stained_glass_crystal:6, Pink Stained Crystal Glass
planarartifice:stained_glass_crystal:7, Gray Stained Crystal Glass
planarartifice:stained_glass_crystal:8, tile.stained_glass_crystal.silver.name
planarartifice:stained_glass_crystal:9, Cyan Stained Crystal Glass
planarartifice:stained_glass_crystal:10, Purple Stained Crystal Glass
planarartifice:stained_glass_crystal:11, Blue Stained Crystal Glass
planarartifice:stained_glass_crystal:12, Brown Stained Crystal Glass
planarartifice:stained_glass_crystal:13, Green Stained Crystal Glass
planarartifice:stained_glass_crystal:14, Red Stained Crystal Glass
planarartifice:stained_glass_crystal:15, Black Stained Crystal Glass
planarartifice:stained_glass_pane_crystal:0, White Stained Crystal Glass Pane
planarartifice:stained_glass_pane_crystal:1, Orange Stained Crystal Glass Pane
planarartifice:stained_glass_pane_crystal:2, Magenta Stained Crystal Glass Pane
planarartifice:stained_glass_pane_crystal:3, Light Blue Stained Crystal Glass Pane
planarartifice:stained_glass_pane_crystal:4, Yellow Stained Crystal Glass Pane
planarartifice:stained_glass_pane_crystal:5, Lime Stained Crystal Glass Pane
planarartifice:stained_glass_pane_crystal:6, Pink Stained Crystal Glass Pane
planarartifice:stained_glass_pane_crystal:7, Gray Stained Crystal Glass Pane
planarartifice:stained_glass_pane_crystal:8, tile.stained_glass_pane_crystal.silver.name
planarartifice:stained_glass_pane_crystal:9, Cyan Stained Crystal Glass Pane
planarartifice:stained_glass_pane_crystal:10, Purple Stained Crystal Glass Pane
planarartifice:stained_glass_pane_crystal:11, Blue Stained Crystal Glass Pane
